35,6,6
45,19,19
53,29,29
60,34,34
66,39,39
72,43,43
77,47,47
82,50,50
87,54,54
89,55,55
96,60,60
98,61,61
104,65,65
105,66,66
111,70,70
113,71,71
118,75,75
121,77,77
123,78,78
127,81,81
130,83,83
133,85,85
135,86,86
139,89,89
142,91,91
145,93,93
146,94,94
150,97,97
153,98,98
155,100,100
156,101,101
160,103,103
163,105,105
165,107,107
167,108,108
170,110,110
172,111,111
173,112,112
177,114,114
179,116,116
181,117,117
183,119,119
185,120,120
187,122,122
189,123,123
190,124,124
194,126,126
194,129,127
195,132,128
196,135,130
197,138,131
198,140,132
199,143,134
199,145,134
201,149,136
201,151,137
202,154,139
203,156,140
204,159,141
205,161,142
206,164,143
206,165,144
207,168,146
208,171,147
209,173,148
210,175,149
210,178,150
211,180,151
212,182,153
213,184,154
214,186,155
214,188,156
215,190,157
216,192,158
217,194,159
217,195,160
218,198,161
219,200,162
220,202,163
221,204,164
221,206,165
222,208,166
223,210,167
224,212,168
225,214,169
225,216,170
226,217,171
227,219,172
228,221,173
228,223,174
229,224,175
229,225,176
230,228,177
231,230,178
232,231,179
233,233,181
233,233,184
234,234,186
235,235,189
236,236,192
236,236,194
237,237,197
238,238,199
238,238,202
239,239,204
240,240,207
241,241,209
241,241,211
242,242,214
243,243,216
243,243,219
244,244,221
245,245,223
245,245,226
246,246,228
247,247,230
248,248,232
248,248,234
249,249,237
250,250,239
250,250,241
251,251,243
252,252,245
252,252,246
253,253,249
254,254,251
254,254,253
255,255,255
