255,255,255
254,254,254
253,253,253
252,252,252
251,251,251
250,250,250
249,249,249
248,248,248
247,247,247
247,247,247
245,245,245
245,245,245
243,243,243
243,243,243
241,241,241
241,241,241
239,239,239
238,238,238
237,237,237
235,235,235
233,233,233
232,232,232
231,231,231
229,229,229
228,228,228
226,226,226
225,225,225
223,223,223
222,222,222
220,220,220
220,220,220
218,218,218
216,216,216
214,214,214
212,212,212
211,211,211
209,209,209
208,208,208
205,205,205
204,204,204
202,202,202
200,200,200
198,198,198
197,197,197
195,195,195
194,194,194
191,191,191
190,190,190
187,187,187
185,185,185
182,182,182
180,180,180
178,178,178
176,176,176
173,173,173
170,170,170
168,168,168
165,165,165
163,163,163
160,160,160
158,158,158
157,157,157
153,153,153
151,151,151
148,148,148
146,146,146
144,144,144
142,142,142
140,140,140
137,137,137
135,135,135
133,133,133
131,131,131
129,129,129
126,126,126
125,125,125
122,122,122
120,120,120
118,118,118
115,115,115
113,113,113
111,111,111
109,109,109
107,107,107
105,105,105
103,103,103
101,101,101
99,99,99
97,97,97
95,95,95
93,93,93
92,92,92
88,88,88
86,86,86
84,84,84
82,82,82
80,80,80
77,77,77
74,74,74
71,71,71
68,68,68
65,65,65
63,63,63
60,60,60
57,57,57
54,54,54
51,51,51
50,50,50
46,46,46
43,43,43
40,40,40
37,37,37
35,35,35
33,33,33
30,30,30
28,28,28
26,26,26
23,23,23
21,21,21
19,19,19
16,16,16
14,14,14
12,12,12
10,10,10
7,7,7
5,5,5
2,2,2
0,0,0
