1,1,1
3,3,4
4,4,6
6,6,9
8,8,11
10,10,13
11,11,16
13,13,18
15,15,21
16,16,22
18,18,26
19,19,27
22,22,30
23,23,32
25,25,35
26,26,37
29,29,40
31,31,43
31,31,44
34,34,47
36,36,50
38,38,52
38,38,54
41,41,57
43,43,60
45,45,62
45,45,63
48,48,67
50,50,69
52,52,72
52,52,73
55,55,77
57,57,79
59,59,82
60,60,84
62,62,86
64,64,89
65,65,90
67,67,94
69,69,96
71,71,99
73,73,101
74,74,103
76,76,106
78,78,108
79,79,110
81,81,113
83,84,115
85,86,117
87,89,119
88,91,120
90,93,122
92,96,124
93,97,125
95,101,127
97,103,129
99,105,131
101,108,133
102,110,134
104,113,136
106,115,138
107,116,139
109,120,141
111,122,143
113,125,145
115,127,147
116,129,148
118,132,150
120,134,152
122,137,154
123,139,155
125,142,157
127,144,159
129,146,161
130,149,162
131,150,163
134,154,166
136,156,168
137,158,169
139,161,171
141,163,173
143,166,175
144,168,176
146,170,178
148,173,180
150,175,182
151,178,183
153,180,185
155,182,187
157,185,189
158,187,190
159,188,191
162,192,194
164,194,196
165,197,197
168,199,199
170,201,201
173,203,203
176,204,204
178,206,206
181,208,208
184,210,210
187,211,211
189,213,213
192,215,215
195,217,217
198,218,218
199,219,219
203,222,222
206,224,224
209,225,225
211,227,227
214,229,229
217,231,231
219,232,232
222,234,234
225,236,236
228,238,238
230,239,239
233,241,241
236,243,243
239,245,245
241,246,246
243,247,247
247,250,250
250,252,252
252,253,253
255,255,255
